Date;PX_LAST;PX_HIGH;PX_LOW;PX_OPEN
08.04.2015;53.6057;54.6819;53.4382;53.4481
07.04.2015;55.011;55.7927;54.771;52.575
06.04.2015;55.477;56.7586;55.1274;52.7808
03.04.2015;56.674;57.15;56.2334;51.8238
02.04.2015;56.6398;57.27;56.1994;50.9543
01.04.2015;57.6255;58.4905;57.3873;50.1138
31.03.2015;58.1919;58.2621;57.3477;49.96
30.03.2015;57.5725;58.6707;57.503;49.8759
27.03.2015;57.9017;57.9751;57.1343;49.8113
26.03.2015;57.3122;57.6768;56.1087;49.5632
25.03.2015;57.4378;58.0121;56.6438;49.1015
24.03.2015;57.7262;58.988;57.485;49.515
23.03.2015;58.7346;59.8739;58.5939;49.9786
20.03.2015;59.2381;60.6464;59.0115;49.0033
19.03.2015;60.004;60.2593;59.3204;50.1575
18.03.2015;59.3958;61.5322;59.083;51.5429
17.03.2015;61.4577;62.144;61.3616;50.2219
16.03.2015;62.1783;62.7356;61.4598;50.4184
13.03.2015;62.2055;62.3678;60.6979;50.7944
12.03.2015;61.238;61.5457;60.2919;50.4746
11.03.2015;61.623;63.0413;61.3807;52.1031
10.03.2015;62.5095;62.7249;60.1518;51.7111
06.03.2015;60.4244;60.576;59.2948;51.6099
05.03.2015;60.8425;62.011;60.5575;51.0612
04.03.2015;61.942;62.3265;61.5671;51.1749
03.03.2015;61.9194;62.498;61.681;51.7346
02.03.2015;62.6409;62.7261;61.7453;50.8758
27.02.2015;61.6094;62.0872;60.8955;50.9539
26.02.2015;61.1483;61.4962;59.7986;52.2576
25.02.2015;61.3495;63.0015;61.2998;53.3216
24.02.2015;62.8757;63.9189;62.6474;53.2676
20.02.2015;61.994;62.3032;61.5034;51.9
19.02.2015;61.916;62.5665;61.7008;50.0432
18.02.2015;61.537;62.7193;61.1823;49.9143
17.02.2015;62.5466;63.346;62.1598;50.9649
16.02.2015;63.221;63.5837;62.1015;52.4184
13.02.2015;63.4685;65.5882;63.0108;53.3546
12.02.2015;65.176;67.4565;64.6279;52.1737
11.02.2015;65.3104;66.902;65.0496;53.5739
10.02.2015;65.4895;66.9257;65.0463;54.9607
09.02.2015;65.794;66.928;65.1294;55.2112
06.02.2015;66.9405;67.544;65.6225;56.5494
05.02.2015;66.5416;68.984;65.9713;56.4515
04.02.2015;68.0703;68.5411;64.5222;57.6093
03.02.2015;65.2215;68.2811;64.8103;58.1978
02.02.2015;68.3767;70.4912;68.2785;57.7183
30.01.2015;68.9592;71.7738;68.4261;57.7602
29.01.2015;68.763;69.428;67.8418;57.3436
28.01.2015;67.9857;68.0326;66.704;57.1986
27.01.2015;66.8967;68.1975;66.3985;57.7746
26.01.2015;68.6664;69.3314;65.1041;58.7848
23.01.2015;64.2068;64.7066;62.9668;59.2778
22.01.2015;64.196;65.5868;64.1504;60.0016
21.01.2015;65.3248;66.065;65.0147;60.6078
20.01.2015;65.1995;65.7193;64.8525;61.4257
19.01.2015;65.0058;65.3833;64.1314;62.3206
16.01.2015;65.1341;65.4894;64.7699;62.3033
15.01.2015;65.2424;66.1019;63.3519;61.3224
14.01.2015;64.7178;66.6857;64.6731;61.9096
13.01.2015;65.2782;66.4757;64.2575;62.4564
12.01.2015;63.1584;63.4427;61.4625;60.2913
09.01.2015;61.5633;62.0928;59.756;60.5638
08.01.2015;60.2917;62.7595;59.4665;60.8223
06.01.2015;63.552;63.6297;60.6308;62.0533
05.01.2015;60.8679;61.1196;58.0174;61.9157
30.12.2014;58.657;59.2411;54.8801;62.2001
29.12.2014;58.538;58.9429;54.2723;61.568
26.12.2014;53.9294;54.7119;51.6659;61.0663
25.12.2014;52.5775;53.7877;51.872;61.9785
24.12.2014;53.5877;55.4801;53.4092;62.8111
23.12.2014;54.5496;56.2163;52.961;63.5687
22.12.2014;55.807;58.8711;54.1366;62.0231
19.12.2014;58.723;62.8023;58.6147;61.9483
18.12.2014;61.5935;63.8716;58.2235;61.5079
17.12.2014;60.6362;72.4109;59.6959;62.6305
16.12.2014;72.1216;79.4682;58.4038;63.5475
15.12.2014;60.8459;61.2209;57.693;63.2448
12.12.2014;57.4394;57.9323;56.3265;65.5098
11.12.2014;55.5396;55.7773;54.5804;65.9324
10.12.2014;54.666;54.6841;54.0872;66.3458
09.12.2014;54.187;54.3507;53.8623;65.714
08.12.2014;53.4105;53.7786;52.6529;66.9501
05.12.2014;53.9829;54.2625;52.7393;66.581
04.12.2014;54.0351;54.2835;52.0845;67.8692
03.12.2014;53.3502;54.8843;52.8383;66.0517
02.12.2014;53.579;53.7901;50.4855;68.4319
01.12.2014;51.8612;53.9064;50.559;69.4894
28.11.2014;49.323;49.8025;49.032;69.1308
27.11.2014;47.4506;47.8515;46.7085;67.9697
26.11.2014;47.1085;47.1712;46.085;66.567
25.11.2014;45.676;45.8459;44.6201;66.3795
24.11.2014;44.9344;45.6305;44.368;63.8846
21.11.2014;45.7368;46.1575;45.318;64.3813
20.11.2014;46.287;46.8737;46.2511;65.3272
19.11.2014;46.7255;47.1223;46.6567;65.1355
18.11.2014;46.9207;47.2365;46.5849;64.9806
17.11.2014;47.2718;47.5164;46.98;65.3095
14.11.2014;47.1909;47.8334;46.693;65.1047
13.11.2014;46.382;46.701;45.7868;64.4698
12.11.2014;45.9007;46.4987;45.7727;65.3401
11.11.2014;46.4943;46.9979;45.6739;63.1124
10.11.2014;45.4647;46.7212;44.9642;61.72
07.11.2014;46.8717;48.613;45.7615;61.1206
06.11.2014;46.0359;46.162;44.8192;62.9
05.11.2014;44.9337;44.97;43.725;63.419
03.11.2014;43.3565;43.6049;43.013;61.9499
31.10.2014;42.9389;43.13;41.5131;58.75
30.10.2014;41.7941;43.6465;41.5077;57.9974
29.10.2014;42.8505;42.9084;42.5114;60.7355
28.10.2014;42.4658;42.5973;42.2485;56.3094
27.10.2014;42.217;42.2932;41.7785;58.5693
24.10.2014;41.9425;42.0093;41.7227;53.4951
23.10.2014;41.7351;41.8098;41.378;52.6348
22.10.2014;41.3234;41.3331;40.8653;53.7022
21.10.2014;40.941;41.1172;40.9058;54.638
20.10.2014;41.0497;41.084;40.7821;55.8497
17.10.2014;40.6549;41.149;40.5715;59.4275
16.10.2014;40.9269;41.1404;40.6449;62.1588
15.10.2014;40.6862;41.0429;40.5246;61.179
14.10.2014;40.8661;40.878;40.4543;68.2641
13.10.2014;40.4899;40.504;40.2125;62.4661
10.10.2014;40.3791;40.4598;40.1345;58.0055
09.10.2014;40.0788;40.0978;39.799;56.3514
08.10.2014;40.1303;40.1468;39.915;54.918
07.10.2014;39.9479;39.9783;39.6707;54.0327
06.10.2014;39.8702;40.0543;39.774;53.7832
03.10.2014;39.9114;39.9706;39.6013;52.7298
02.10.2014;39.6507;39.6518;39.4584;54.1989
01.10.2014;39.6654;39.72;39.3636;52.9125
30.09.2014;39.5555;39.7723;39.2966;54.1529
29.09.2014;39.474;39.5934;39.091;51.0609
26.09.2014;39.1309;39.1473;38.557;51.1
25.09.2014;38.4806;38.5379;38.1733;49.2016
24.09.2014;38.1985;38.5522;38.1398;47.2598
23.09.2014;38.5857;38.7709;38.4916;46.1283
22.09.2014;38.6661;38.71;38.3537;44.8595
19.09.2014;38.4802;38.5469;38.3428;45.6357
18.09.2014;38.4003;38.5791;38.3092;46.1274
17.09.2014;38.3838;38.5886;38.232;46.7362
16.09.2014;38.7253;38.8563;38.4598;46.9131
15.09.2014;38.4103;38.4147;37.8579;47.1616
12.09.2014;37.8641;37.9656;37.5504;46.9459
11.09.2014;37.5177;37.6175;37.3039;46.696
10.09.2014;37.333;37.4561;37.1202;46.0241
09.09.2014;37.057;37.1828;36.9685;46.5004
08.09.2014;37.0559;37.1545;37.006;45.9603
05.09.2014;37.0218;37.071;36.666;46.8691
04.09.2014;36.9786;37.087;36.6862;47.49
03.09.2014;36.8183;37.4098;36.6673;44.9272
02.09.2014;37.4289;37.4943;37.2535;43.8325
01.09.2014;37.254;37.509;37.1035;43.5183
29.08.2014;37.0959;37.1025;36.8138;43.0113
28.08.2014;36.7765;36.8924;36.1768;41.4649
27.08.2014;36.1923;36.1975;35.9984;43.7758
26.08.2014;36.0975;36.173;36.0423;42.4867
25.08.2014;36.1625;36.2194;36.087;42.2317
22.08.2014;36.1473;36.3715;35.944;41.9147
21.08.2014;36.0983;36.376;36.0722;41.7671
20.08.2014;36.2531;36.3322;36.1778;41.4405
19.08.2014;36.1852;36.2105;36.0201;40.9561
18.08.2014;36.0932;36.1145;35.957;41.0244
15.08.2014;36.1591;36.3014;35.8923;40.9087
14.08.2014;36.0188;36.0905;35.8211;40.9402
13.08.2014;36.0642;36.2885;36.0247;40.7064
12.08.2014;36.1244;36.1678;35.9971;40.9592
11.08.2014;35.9972;36.1854;35.917;40.3971
08.08.2014;36.2562;36.5468;36.1944;40.2931
07.08.2014;36.2865;36.4156;36.1918;40.1169
06.08.2014;36.1465;36.2829;36.0598;39.99
05.08.2014;35.9155;35.9662;35.7524;39.9492
04.08.2014;35.8334;35.8475;35.6295;39.7567
01.08.2014;35.749;35.8391;35.6779;40.0755
31.07.2014;35.6772;35.6872;35.409;39.6312
30.07.2014;35.614;35.9303;35.4986;39.6254
29.07.2014;35.6753;35.758;35.5684;39.6875
28.07.2014;35.5252;35.56;35.2557;39.4361
25.07.2014;35.0817;35.1373;35.0105;39.1209
24.07.2014;35.0413;35.1463;34.9402;38.5059
23.07.2014;34.84;34.9076;34.7598;38.1927
22.07.2014;34.9708;35.0925;34.8569;38.5815
21.07.2014;35.204;35.2185;35.0352;38.6776
18.07.2014;35.109;35.2514;34.9757;38.4651
17.07.2014;34.933;35.0227;34.6844;38.464
16.07.2014;34.4255;34.4627;34.3283;38.4603
15.07.2014;34.3792;34.4122;34.2829;38.3293
14.07.2014;34.3167;34.3603;34.217;38.365
11.07.2014;34.1504;34.1949;34.0109;37.7575
10.07.2014;34.0134;34.1678;33.7925;37.5085
09.07.2014;33.9633;34.2139;33.9555;37.2891
08.07.2014;34.2657;34.5064;34.2013;37.0661
07.07.2014;34.4337;34.6276;34.4011;37.0329
04.07.2014;34.4731;34.4995;34.2807;37.0872
03.07.2014;34.2615;34.4092;34.1455;36.9733
02.07.2014;34.327;34.3568;34.1577;36.8769
01.07.2014;34.3287;34.3315;34.1818;37.4474
30.06.2014;34.0465;34.0634;33.737;37.3458
27.06.2014;33.7335;33.755;33.5535;37.2143
26.06.2014;33.6646;33.8092;33.6627;36.8189
25.06.2014;33.7085;33.954;33.6567;36.1768
24.06.2014;33.6888;34.091;33.6461;36.0788
23.06.2014;34.1778;34.413;34.1745;36.1385
20.06.2014;34.4632;34.473;34.3258;36.1082
19.06.2014;34.3455;34.445;34.157;36.0198
18.06.2014;34.524;34.8664;34.4717;36.3553
17.06.2014;34.8358;34.8729;34.7165;36.1784
16.06.2014;34.6475;34.6795;34.4391;36.0551
13.06.2014;34.4095;34.4875;34.3342;36.0123
11.06.2014;34.377;34.38;34.2845;35.93
10.06.2014;34.2702;34.4113;34.263;36.016
09.06.2014;34.3475;34.4223;34.2557;36.1846
06.06.2014;34.4303;34.7605;34.3863;35.9299
05.06.2014;34.7323;35.006;34.71;36.1762
04.06.2014;35.0868;35.2463;34.9993;36.2902
03.06.2014;35.0468;35.079;34.978;36.1565
02.06.2014;34.8873;34.9735;34.859;36.0802
30.05.2014;34.8522;34.857;34.6345;35.7711
29.05.2014;34.6722;34.7165;34.5295;35.7148
28.05.2014;34.5857;34.59;34.4163;35.7039
27.05.2014;34.402;34.4615;34.1516;35.5789
26.05.2014;34.1807;34.2058;34.0259;35.8498
23.05.2014;34.156;34.3453;34.0779;35.5628
22.05.2014;34.298;34.363;34.227;35.1377
21.05.2014;34.4292;34.5827;34.3903;35.0685
20.05.2014;34.543;34.6565;34.4932;34.866
19.05.2014;34.518;34.7698;34.469;34.9463
16.05.2014;34.7495;34.8465;34.7373;35.162
15.05.2014;34.7315;34.7878;34.6094;35.2141
14.05.2014;34.7103;34.778;34.6453;35.2258
13.05.2014;34.816;34.9585;34.7685;34.7208
12.05.2014;35.1075;35.295;34.9697;34.4436
08.05.2014;34.9543;35.065;34.7427;34.3591
07.05.2014;34.8993;35.549;34.8922;34.2368
06.05.2014;35.4175;35.6921;35.3995;34.0513
05.05.2014;35.7605;35.8605;35.7595;33.8973
02.05.2014;35.7895;35.8765;35.6943;34.22
30.04.2014;35.75;35.764;35.661;34.4722
29.04.2014;35.6254;35.7475;35.5235;34.4136
28.04.2014;35.9139;36.0975;35.7653;34.2984
25.04.2014;36.031;36.049;35.8387;34.3413
24.04.2014;35.7525;35.8095;35.638;34.3585
23.04.2014;35.7073;35.7304;35.6083;34.0203
22.04.2014;35.693;35.7665;35.6373;33.7323
21.04.2014;35.6845;35.718;35.599;33.6818
18.04.2014;35.5718;35.6173;35.431;33.753
17.04.2014;35.717;35.9663;35.7035;33.8437
16.04.2014;36.095;36.1265;35.9512;34.1315
15.04.2014;36.127;36.1625;35.931;34.4146
14.04.2014;35.9255;36.029;35.7925;34.4388
11.04.2014;35.6335;35.749;35.5595;34.4044
10.04.2014;35.4994;35.6034;35.4163;34.8535
09.04.2014;35.7295;35.8427;35.6243;34.6477
08.04.2014;35.6065;35.6359;35.4035;34.4419
07.04.2014;35.612;35.7578;35.3475;34.3385
04.04.2014;35.292;35.527;35.227;34.3915
03.04.2014;35.5415;35.5885;35.4286;34.3411
02.04.2014;35.3506;35.4075;35.0587;34.2921
01.04.2014;35.0918;35.1715;34.934;34.4499
31.03.2014;35.1371;35.6991;35.1371;34.7142
28.03.2014;35.6657;35.789;35.626;34.9797
27.03.2014;35.5795;35.651;35.5169;35.098
26.03.2014;35.4703;35.5253;35.3316;35
25.03.2014;35.6657;36.0887;35.5805;34.9104
24.03.2014;36.1223;36.2729;36.044;34.6499
21.03.2014;36.2295;36.506;36.2067;34.6226
20.03.2014;36.1303;36.2127;36.0157;34.3893
19.03.2014;35.9665;36.274;35.8884;34.2013
18.03.2014;36.3027;36.61;36.2221;34.1178
17.03.2014;36.2984;36.7256;36.1811;34.3284
14.03.2014;36.6584;36.7018;36.5957;34.3412
13.03.2014;36.4635;36.501;36.4126;34.5282
12.03.2014;36.4691;36.5455;36.4539;34.5303
11.03.2014;36.4219;36.465;36.3095;34.8248
07.03.2014;36.4118;36.4427;36.2095;34.8008
06.03.2014;36.1976;36.3324;36.0415;34.7989
05.03.2014;36.0325;36.1985;35.9039;34.7848
04.03.2014;36.175;36.4758;36.0136;35.0278
03.03.2014;36.5265;36.9231;36.1723;35.3288
28.02.2014;35.9063;36.2133;35.8725;35.0806
27.02.2014;36.173;36.2505;35.9962;34.9492
26.02.2014;36.0035;36.0564;35.7288;35.4344
25.02.2014;35.6705;35.6821;35.5119;35.7239
24.02.2014;35.5371;35.6298;35.3727;35.88
21.02.2014;35.5114;35.8888;35.5078;35.5944
20.02.2014;35.796;35.9043;35.6543;35.6305
19.02.2014;35.8195;35.8701;35.5123;35.6707
18.02.2014;35.3056;35.38;35.1744;35.8422
17.02.2014;35.2293;35.2948;35.0134;36.1264
14.02.2014;35.137;35.3773;34.9678;35.7375
13.02.2014;35.2233;35.2685;34.8001;35.7272
12.02.2014;34.777;34.8435;34.7207;35.7224
11.02.2014;34.8218;34.8885;34.6873;35.7192
10.02.2014;34.8074;34.8485;34.6838;35.6412
07.02.2014;34.7035;34.7675;34.5461;35.5234
06.02.2014;34.6945;34.878;34.6719;36.0257
05.02.2014;34.8785;35.0935;34.6547;36.2243
04.02.2014;35.1535;35.5424;35.0345;35.9884
03.02.2014;35.2015;35.2882;35.0947;35.949
31.01.2014;35.2498;35.3613;34.93;35.5988
30.01.2014;34.875;35.4437;34.809;35.5674
29.01.2014;35.2046;35.2657;34.4463;35.6748
28.01.2014;34.7445;34.753;34.448;35.6248
27.01.2014;34.6068;34.8605;34.4231;35.1602
24.01.2014;34.5548;34.579;34.1156;35.522
23.01.2014;34.1265;34.1483;33.9778;35.3946
22.01.2014;33.9135;33.95;33.8252;35.0909
21.01.2014;33.9465;33.998;33.7604;35.1355
20.01.2014;33.7798;33.8015;33.5756;35.6918
17.01.2014;33.5455;33.604;33.394;35.6767
16.01.2014;33.3728;33.449;33.3465;35.526
15.01.2014;33.4129;33.4633;33.3305;35.5264
14.01.2014;33.3505;33.3835;33.2095;36.1134
13.01.2014;33.247;33.2485;33.0343;36.1866
10.01.2014;33.0863;33.3009;33.0773;36.367
09.01.2014;33.2035;33.255;33.0599;36.1295
08.01.2014;33.14;33.1675;33.05;36.2525
30.12.2013;32.7287;32.7665;32.6455;36.2288
27.12.2013;32.5743;32.6725;32.4785;36.6344
26.12.2013;32.6546;32.6828;32.6308;36.5947
25.12.2013;32.65;32.7562;32.61;36.4305
24.12.2013;32.637;32.6875;32.5381;36.453
23.12.2013;32.6745;33.0044;32.66;36.5506
20.12.2013;32.9893;33.0375;32.9576;36.3954
19.12.2013;32.9908;32.9998;32.8854;36.1769
18.12.2013;32.8844;32.9788;32.8751;36.0719
17.12.2013;32.9689;32.9691;32.832;36.089
16.12.2013;32.9196;32.9235;32.831;36.5265
13.12.2013;32.8895;32.8955;32.819;36.6149
12.12.2013;32.7645;32.806;32.7094;36.0837
11.12.2013;32.735;32.7905;32.6875;36.0558
10.12.2013;32.6665;32.829;32.6485;35.7406
09.12.2013;32.7165;32.8218;32.663;35.52
06.12.2013;32.745;33.0785;32.732;35.583
05.12.2013;33.0275;33.169;32.9955;35.7783
04.12.2013;33.224;33.274;33.1172;35.829
03.12.2013;33.233;33.286;33.2145;35.4652
02.12.2013;33.1867;33.2295;33.0955;35.2045
29.11.2013;33.1725;33.2379;33.115;35.1296
28.11.2013;33.1441;33.1885;33.1095;35.1288
27.11.2013;33.142;33.1445;32.9037;34.7947
26.11.2013;33.0256;33.0266;32.902;34.7575
25.11.2013;32.9898;33.039;32.7361;34.7669
22.11.2013;32.8015;32.9738;32.7347;34.771
21.11.2013;33.0327;33.0745;32.9183;34.704
20.11.2013;32.857;32.8911;32.6798;34.8903
19.11.2013;32.7503;32.7625;32.5649;35.0169
18.11.2013;32.531;32.5849;32.4682;35.4241
15.11.2013;32.5775;32.711;32.561;35.2127
14.11.2013;32.7405;32.7663;32.6363;35.0079
13.11.2013;32.856;32.9285;32.7631;35.1348
12.11.2013;32.8265;32.9468;32.64;34.658
11.11.2013;32.731;32.7376;32.5611;34.7094
08.11.2013;32.7035;32.7583;32.3941;34.5492
07.11.2013;32.4167;32.4741;32.2677;34.1185
06.11.2013;32.3603;32.495;32.3245;34.0066
05.11.2013;32.5041;32.536;32.3196;33.9389
01.11.2013;32.3324;32.3906;32.0975;33.7896
31.10.2013;32.1145;32.1403;32.0116;33.585
30.10.2013;31.971;32.1128;31.958;33.4245
29.10.2013;32.027;32.083;31.9065;33.3738
28.10.2013;31.8838;31.8945;31.7735;33.3565
25.10.2013;31.7665;31.838;31.6628;33.2709
24.10.2013;31.6795;31.7275;31.6352;33.0258
23.10.2013;31.755;31.8046;31.7083;33.1976
22.10.2013;31.6931;31.9775;31.6543;33.1778
21.10.2013;31.904;31.9349;31.804;33.1617
18.10.2013;31.832;31.9125;31.8005;33.228
17.10.2013;31.9323;32.12;31.9019;33.1668
16.10.2013;32.181;32.2729;32.1368;33.1068
15.10.2013;32.2555;32.318;32.2207;32.8799
14.10.2013;32.2855;32.3258;32.2329;32.895
11.10.2013;32.2925;32.297;32.1541;32.8636
10.10.2013;32.1915;32.3728;32.1749;32.6497
09.10.2013;32.3545;32.4343;32.0902;32.647
08.10.2013;32.2054;32.3153;32.1851;32.6979
07.10.2013;32.253;32.3726;32.2135;32.6577
04.10.2013;32.1725;32.1995;32.0641;32.6979
03.10.2013;32.0781;32.2042;32.0105;32.999
02.10.2013;32.2113;32.3349;32.1911;33.0099
01.10.2013;32.2413;32.3779;32.188;32.9462
30.09.2013;32.3894;32.5313;32.3543;32.9663
27.09.2013;32.342;32.4811;32.1776;32.9125
26.09.2013;32.307;32.3083;32.1138;32.8411
25.09.2013;32.0886;32.1519;31.882;32.8096
24.09.2013;31.8744;31.9501;31.7776;32.7785
23.09.2013;31.8018;31.9749;31.7735;32.7335
20.09.2013;31.831;31.9147;31.6748;32.6716
19.09.2013;31.6695;31.743;31.5155;32.7431
18.09.2013;32.2728;32.3175;32.185;32.9783
17.09.2013;32.2213;32.394;32.209;33.1347
16.09.2013;32.2528;32.3848;32.1742;33.2762
13.09.2013;32.51;32.7599;32.4935;33.2243
12.09.2013;32.6324;32.801;32.5995;33.0816
11.09.2013;32.851;32.9977;32.7217;33.1397
10.09.2013;32.9444;33.2139;32.9228;33.1944
09.09.2013;33.1064;33.3565;33.0873;32.928
06.09.2013;33.3235;33.4505;33.2463;32.9627
05.09.2013;33.436;33.4555;33.3515;32.8002
04.09.2013;33.3293;33.5051;33.3264;32.9865
03.09.2013;33.4868;33.493;33.3377;32.9192
02.09.2013;33.3736;33.3774;33.2353;32.7204
30.08.2013;33.298;33.3176;33.1708;32.5635
29.08.2013;33.2218;33.2508;33.1259;32.6128
28.08.2013;33.196;33.2738;33.1353;32.6951
27.08.2013;33.185;33.2603;33.0625;32.7544
26.08.2013;33.0044;33.0322;32.9188;32.8899
23.08.2013;32.9771;33.0732;32.9561;32.8365
22.08.2013;33.0389;33.2353;33.0389;32.6892
21.08.2013;33.0415;33.049;32.9478;32.4467
20.08.2013;32.9386;33.0476;32.9198;32.3977
19.08.2013;32.928;32.9799;32.8888;32.4217
16.08.2013;32.8641;32.9845;32.8008;32.4017
15.08.2013;33.0018;33.0868;32.8607;32.3687
14.08.2013;33.0801;33.2026;33.0458;32.1003
13.08.2013;33.1293;33.1325;32.9878;32.0519
12.08.2013;32.9885;32.9933;32.8365;32.084
09.08.2013;32.857;32.9123;32.8219;31.9132
08.08.2013;32.911;32.9764;32.9048;31.8119
07.08.2013;33.0004;33.0984;32.965;31.6961
06.08.2013;32.952;32.9777;32.844;31.7521
05.08.2013;32.9088;32.9258;32.7515;31.6823
02.08.2013;32.8759;33.1157;32.7574;31.9741
01.08.2013;33.0828;33.0989;32.878;31.8545
31.07.2013;33.0238;33.0711;32.9393;31.8982
30.07.2013;32.9386;32.9904;32.8172;32.0753
29.07.2013;32.8106;32.8889;32.6747;32.2491
26.07.2013;32.8345;32.8616;32.547;32.3133
25.07.2013;32.6361;32.6488;32.432;32.2805
24.07.2013;32.3908;32.406;32.2728;32.2143
23.07.2013;32.3509;32.4205;32.2849;32.3374
22.07.2013;32.327;32.3745;32.2028;32.4262
19.07.2013;32.3711;32.4716;32.3459;32.2795
18.07.2013;32.3866;32.4499;32.3466;32.4575
17.07.2013;32.3691;32.5041;32.3143;32.1236
16.07.2013;32.4293;32.6136;32.395;32.1652
15.07.2013;32.6388;32.7195;32.5605;32.1956
12.07.2013;32.6531;32.7887;32.5182;32.3554
11.07.2013;32.5793;32.6965;32.529;32.4125
10.07.2013;32.9335;33.0129;32.8372;32.3211
09.07.2013;33.0381;33.1868;32.9305;32.1579
08.07.2013;33.2593;33.343;33.2364;31.891
05.07.2013;33.3177;33.3655;33.1398;31.8174
04.07.2013;33.202;33.2853;33.1333;31.9182
03.07.2013;33.1768;33.3073;33.0948;31.6744
02.07.2013;33.0606;33.1098;32.9145;31.689
01.07.2013;32.9566;33.0193;32.781;32.2179
28.06.2013;32.8261;32.9255;32.6003;32.3239
27.06.2013;32.7813;32.9196;32.7168;32.4238
26.06.2013;32.9733;33.0165;32.798;32.6992
25.06.2013;32.9178;32.938;32.6383;32.7526
24.06.2013;32.9447;32.9955;32.7751;32.9623
21.06.2013;32.8477;32.8843;32.6251;33.1941
20.06.2013;32.87;32.8741;32.5345;33.2987
19.06.2013;32.2848;32.2923;31.9833;33.4453
18.06.2013;32.0095;32.0963;31.8122;33.3191
17.06.2013;31.7657;31.7887;31.5025;33.5141
14.06.2013;31.638;31.9744;31.6238;33.3695
13.06.2013;32.0153;32.3798;31.9839;33.2925
11.06.2013;32.3939;32.4423;32.3193;33.2491
10.06.2013;32.3418;32.371;32.1633;33.1876
07.06.2013;32.2052;32.4124;32.0828;33.155
06.06.2013;32.2265;32.3151;32.0324;33.1384
05.06.2013;32.1373;32.184;31.883;32.9883
04.06.2013;31.9414;31.9799;31.7877;33.0438
03.06.2013;31.9178;32.1305;31.8525;33.1725
31.05.2013;31.939;32.0078;31.679;32.9419
30.05.2013;31.7378;31.7758;31.555;32.9666
29.05.2013;31.5455;31.5966;31.454;32.9188
28.05.2013;31.4823;31.4823;31.3093;32.8703
27.05.2013;31.3558;31.371;31.2752;33.033
24.05.2013;31.3315;31.4416;31.2571;33.0697
23.05.2013;31.4023;31.5237;31.395;33.0007
22.05.2013;31.2822;31.2822;31.0593;32.8899
21.05.2013;31.2788;31.3106;31.1558;32.7909
20.05.2013;31.2727;31.3983;31.222;32.9697
17.05.2013;31.426;31.4492;31.334;32.985
16.05.2013;31.325;31.4766;31.325;32.8843
15.05.2013;31.4843;31.5324;31.3737;32.8454
14.05.2013;31.328;31.3882;31.2178;33.0667
13.05.2013;31.3589;31.4668;31.287;32.9249
08.05.2013;31.0848;31.111;31.0543;33.0066
07.05.2013;31.0323;31.0999;30.9647;32.8487
06.05.2013;31.1055;31.1262;30.991;32.8278
30.04.2013;31.0326;31.069;30.9392;32.6224
29.04.2013;30.9251;31.312;30.9246;32.4602
26.04.2013;31.2497;31.3381;31.1708;32.3596
25.04.2013;31.1297;31.384;31.0856;32.3071
24.04.2013;31.5381;31.638;31.4299;32.3608
23.04.2013;31.6534;31.7989;31.6022;32.4264
22.04.2013;31.6718;31.6917;31.5201;32.3769
19.04.2013;31.5454;31.5759;31.385;32.4369
18.04.2013;31.628;31.8458;31.5231;32.5949
17.04.2013;31.684;31.6995;31.1834;32.5355
16.04.2013;31.3961;31.4982;31.2816;32.4865
15.04.2013;31.3613;31.4569;31.2476;32.7827
12.04.2013;31.0307;31.0673;30.9035;33.0318
11.04.2013;30.8036;30.9605;30.7747;33.1724
10.04.2013;30.8584;31.0847;30.8079;33.3457
09.04.2013;31.16;31.2737;31.0524;33.1694
08.04.2013;31.2488;31.6735;31.2243;33.1863
05.04.2013;31.6074;31.6992;31.5273;33.1552
04.04.2013;31.6622;31.7608;31.591;32.9641
03.04.2013;31.5374;31.6165;31.2935;32.8561
02.04.2013;31.2503;31.32;31.0658;32.7581
01.04.2013;31.1206;31.1469;31.0492;32.8448
29.03.2013;31.0545;31.1222;31.008;32.8506
28.03.2013;31.0568;31.0769;30.9809;32.8422
27.03.2013;31.0428;31.0688;30.8457;32.835
26.03.2013;30.8724;30.9399;30.8457;32.9247
25.03.2013;30.8993;30.8999;30.707;32.5438
22.03.2013;30.8648;30.9746;30.8425;32.0128
21.03.2013;30.9355;30.9669;30.8465;31.8302
20.03.2013;30.8647;30.9909;30.8433;31.8117
19.03.2013;30.8656;30.8811;30.7883;31.9753
18.03.2013;30.8363;30.9148;30.8066;32.2727
15.03.2013;30.6445;30.7473;30.6109;32.365
14.03.2013;30.7605;30.8168;30.7445;32.3023
13.03.2013;30.7946;30.7966;30.6767;32.21
12.03.2013;30.6636;30.7688;30.6348;32.1719
11.03.2013;30.7741;30.7999;30.7075;32.1925
07.03.2013;30.7086;30.796;30.7049;31.9355
06.03.2013;30.7121;30.736;30.585;31.8175
05.03.2013;30.6818;30.735;30.6304;31.9455
04.03.2013;30.7608;30.8165;30.705;31.712
01.03.2013;30.76;30.7668;30.5995;31.6111
28.02.2013;30.5519;30.5675;30.4818;31.4784
27.02.2013;30.6136;30.6555;30.5344;31.3988
26.02.2013;30.5434;30.6614;30.5336;31.372
25.02.2013;30.2762;30.3674;30.2301;31.4337
22.02.2013;30.3789;30.424;30.3256;31.4025
21.02.2013;30.3894;30.4259;30.2069;31.2302
20.02.2013;30.0928;30.1034;30.0306;31.2483
